ID;zona;county_road_area;interstate;stateroute;autopista;notchp;num;calle;mal_tiempo;buen_tiempo;alta_vel;mal_giro/dir;alcohol;mal_cmbio_linea;peaton_incumplimiento;por_señales;otra_causa;floor_dry;floor_wet;tow_away;pedestrian_collision;bicycle_collision;truck_collision;motorcycle_collision;complaint_of_pain_injury_count;collision_time;collision_date;party_count;male;victim_age;air_bag;car_belt;insurance;cellphone;marca;piel_clara;asiatico;hispano;conductor_victima;pasajero_victima;victimas_heridas;muertos
4007747;losangeles;0;0;1;0;0;RT91;PARAMOUNTBL;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;13:30:00;08/10/2009;2;1;50;0;1;1;0;chrysler;0;0;0;1;0;0;0
4007747;losangeles;0;0;1;0;0;RT91;PARAMOUNTBL;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13:30:00;08/10/2009;3;1;;;;;0;;0;1;0;1;0;0;0
4007747;losangeles;0;0;1;0;0;RT91;PARAMOUNTBL;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13:30:00;08/10/2009;3;1;;;;;0;;0;1;0;1;0;0;0
4007747;losangeles;0;0;1;0;0;RT91;PARAMOUNTBL;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13:30:00;08/10/2009;3;1;;;;;0;;0;1;0;1;0;0;0
4007747;losangeles;0;0;1;0;0;RT91;PARAMOUNTBL;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;13:30:00;08/10/2009;3;1;;;;;0;;0;1;0;1;0;0;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8:00:00;10/09/2009;1;0;49;0;1;1;0;bluebird;1;0;0;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8:00:00;10/09/2009;1;0;49;0;1;1;0;bluebird;1;0;0;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;8:00:00;10/09/2009;1;0;49;0;1;1;0;bluebird;1;0;0;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8:00:00;10/09/2009;1;0;49;0;1;1;0;bluebird;1;0;0;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8:00:00;10/09/2009;2;;;;;;0;bmw;;;;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8:00:00;10/09/2009;2;;;;;;0;bmw;;;;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;8:00:00;10/09/2009;2;;;;;;0;bmw;;;;1;0;4;0
4007750;orange;0;0;0;0;0;WESTMINSTERAV;LAURELAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;8:00:00;10/09/2009;2;;;;;;0;bmw;;;;1;0;4;0
4007753;losangeles;0;0;0;0;1;WASHINGTONBL;CLOVERDALEAV;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;6:44:00;05/09/2009;1;1;33;;;1;0;nissan;0;0;1;1;0;1;0
4007753;losangeles;0;0;0;0;1;WASHINGTONBL;CLOVERDALEAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;6:44:00;05/09/2009;2;;;;;;;internationalharvester;;;;0;0;1;0
4007757;losangeles;0;0;0;0;1;MOTORAV;WOODBINEST;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;22:15:00;10/09/2009;1;1;59;0;1;1;0;;0;0;0;1;0;1;0
4007757;losangeles;0;0;0;0;1;MOTORAV;WOODBINEST;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;22:15:00;10/09/2009;2;1;20;;;;0;;0;0;0;0;1;1;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;13:45:00;06/10/2009;1;1;44;0;1;1;0;buick;0;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007843;eldorado;0;0;0;1;0;RT50;TWINBRIDGESRD;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;13:45:00;06/10/2009;2;1;33;0;1;1;0;internationalharvester;1;0;0;1;0;0;0
4007844;sacramento;1;0;0;0;0;WATTAV;MARCONIAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;17:05:00;10/09/2009;1;;;;;;0;;;;;1;0;0;0
4007844;sacramento;1;0;0;0;0;WATTAV;MARCONIAV;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;17:05:00;10/09/2009;1;;;;;;0;;;;;1;0;0;0
4007844;sacramento;1;0;0;0;0;WATTAV;MARCONIAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;17:05:00;10/09/2009;2;0;21;0;1;1;0;gmc;1;0;0;1;0;0;0
4007844;sacramento;1;0;0;0;0;WATTAV;MARCONIAV;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;17:05:00;10/09/2009;2;0;21;0;1;1;0;gmc;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;23:10:00;09/09/2009;1;;48;1;1;1;0;kia;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;23:10:00;09/09/2009;1;;48;1;1;1;0;kia;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;23:10:00;09/09/2009;1;;48;1;1;1;0;kia;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;23:10:00;09/09/2009;2;1;21;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;23:10:00;09/09/2009;2;1;21;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007852;sacramento;1;0;0;0;0;OST;9THST;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;23:10:00;09/09/2009;2;1;21;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007855;sandiego;1;0;0;0;0;WILLOWGLENDR;WILLOWBENDDR;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;12:25:00;09/09/2009;1;0;51;0;1;1;0;grumman;1;0;0;1;0;0;0
4007855;sandiego;1;0;0;0;0;WILLOWGLENDR;WILLOWBENDDR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;12:25:00;09/09/2009;2;1;22;0;1;1;0;toyota;1;0;0;1;0;0;0
4007859;santaclara;0;0;0;0;1;WASHINGTONAV;MURPHYAV;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1:51:00;18/09/2009;1;1;23;0;1;0;0;bmw;0;1;0;1;0;0;0
4007859;santaclara;0;0;0;0;1;WASHINGTONAV;MURPHYAV;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1:51:00;18/09/2009;2;;;;;;;chevrolet;;;;0;0;0;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:07:00;09/09/2009;1;1;45;1;1;1;0;ford;1;0;0;1;0;2;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:07:00;09/09/2009;1;1;45;1;1;1;0;ford;1;0;0;1;0;2;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:07:00;09/09/2009;1;1;45;1;1;1;0;ford;1;0;0;1;0;2;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;18:07:00;09/09/2009;2;1;57;0;1;1;0;freightliner;1;0;0;1;0;2;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;2;18:07:00;09/09/2009;2;1;57;0;1;1;0;freightliner;1;0;0;1;0;2;0
4007863;losangeles;0;0;0;0;1;SIERRAHWY;AVENUEJ;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;18:07:00;09/09/2009;2;1;57;0;1;1;0;freightliner;1;0;0;1;0;2;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;10:00:00;21/09/2009;1;0;33;1;1;1;0;toyota;0;1;0;1;0;3;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;3;10:00:00;21/09/2009;1;0;33;1;1;1;0;toyota;0;1;0;1;0;3;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;10:00:00;21/09/2009;1;0;33;1;1;1;0;toyota;0;1;0;1;0;3;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;10:00:00;21/09/2009;2;1;37;0;1;1;0;freightliner;1;0;0;1;0;3;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;3;10:00:00;21/09/2009;2;1;37;0;1;1;0;freightliner;1;0;0;1;0;3;0
4007864;fresno;0;0;1;0;0;RT41;MOUNTAINVIEWAV;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;3;10:00:00;21/09/2009;2;1;37;0;1;1;0;freightliner;1;0;0;1;0;3;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;12:00:00;18/09/2009;1;0;29;0;1;1;0;dodge;1;0;0;1;0;0;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12:00:00;18/09/2009;1;0;29;0;1;1;0;dodge;1;0;0;1;0;0;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12:00:00;18/09/2009;1;0;29;0;1;1;0;dodge;1;0;0;1;0;0;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12:00:00;18/09/2009;2;1;57;0;1;1;0;gmc;0;0;1;1;0;0;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;12:00:00;18/09/2009;2;1;57;0;1;1;0;gmc;0;0;1;1;0;0;0
4007867;sandiego;1;0;0;0;0;ALPINEBL;VICTORIADR;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;12:00:00;18/09/2009;2;1;57;0;1;1;0;gmc;0;0;1;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;9:10:00;23/09/2009;1;1;25;0;1;1;0;ford;0;0;1;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;9:10:00;23/09/2009;1;1;25;0;1;1;0;ford;0;0;1;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;9:10:00;23/09/2009;2;0;27;0;1;1;0;ford;0;0;1;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;9:10:00;23/09/2009;2;0;27;0;1;1;0;ford;0;0;1;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;9:10:00;23/09/2009;3;1;39;0;1;1;0;freightliner;1;0;0;1;0;0;0
4007868;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;9:10:00;23/09/2009;3;1;39;0;1;1;0;freightliner;1;0;0;1;0;0;0
4007871;sandiego;1;0;0;0;0;SOUTHGRADERD;ARNOLDWY;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;14:20:00;18/09/2009;1;1;42;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007872;fresno;1;0;0;0;0;MAPLEAV;WELDONAV;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;11:40:00;10/09/2009;1;1;59;1;1;1;0;dodge;1;0;0;1;0;2;0
4007872;fresno;1;0;0;0;0;MAPLEAV;WELDONAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;11:40:00;10/09/2009;1;1;59;1;1;1;0;dodge;1;0;0;1;0;2;0
4007872;fresno;1;0;0;0;0;MAPLEAV;WELDONAV;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;11:40:00;10/09/2009;2;1;53;0;1;1;0;crown;0;0;1;1;0;2;0
4007872;fresno;1;0;0;0;0;MAPLEAV;WELDONAV;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;11:40:00;10/09/2009;2;1;53;0;1;1;0;crown;0;0;1;1;0;2;0
4007875;sandiego;1;0;0;0;0;SANVICENTERD;WARNOCKDR;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6:10:00;18/09/2009;1;0;23;0;1;1;0;toyota;1;0;0;1;0;0;0
4007875;sandiego;1;0;0;0;0;SANVICENTERD;WARNOCKDR;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6:10:00;18/09/2009;2;1;45;0;1;1;0;honda;1;0;0;1;0;0;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;1;1;35;0;1;1;0;peterbilt;1;0;0;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;1;1;35;0;1;1;0;peterbilt;1;0;0;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;1;1;35;0;1;1;0;peterbilt;1;0;0;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;2;1;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;2;1;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;2;1;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;3;;;;;;0;freightliner;;;;0;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;3;;;;;;0;freightliner;;;;0;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;3;;;;;;0;freightliner;;;;0;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;4;1;48;1;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;4;1;48;1;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;4;1;48;1;1;1;0;ford;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;5;0;42;0;1;1;0;saturn;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;5;0;42;0;1;1;0;saturn;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;5;0;42;0;1;1;0;saturn;0;0;1;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;6;1;;;;;0;;;;;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:08:00;08/10/2009;6;1;;;;;0;;;;;1;0;2;0
4007880;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:08:00;08/10/2009;6;1;;;;;0;;;;;1;0;2;0
4007884;fresno;0;0;1;0;0;RT168;TOLLHOUSERD;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;6:05:00;07/10/2009;1;1;52;0;1;1;0;dodge;1;0;0;1;0;0;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;1;;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;1;;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;1;;22;0;1;1;0;ford;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:07:00;22/09/2009;2;0;49;0;1;1;0;honda;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;2;0;49;0;1;1;0;honda;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9:07:00;22/09/2009;2;0;49;0;1;1;0;honda;0;0;1;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;3;1;52;0;1;1;0;dodge;1;0;0;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;9:07:00;22/09/2009;3;1;52;0;1;1;0;dodge;1;0;0;1;0;2;0
4007892;fresno;0;0;1;0;0;RT41;CONEJOAV;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9:07:00;22/09/2009;3;1;52;0;1;1;0;dodge;1;0;0;1;0;2;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;8:45:00;17/09/2009;1;0;41;0;1;1;0;dodge;0;0;1;1;0;0;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8:45:00;17/09/2009;1;0;41;0;1;1;0;dodge;0;0;1;1;0;0;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8:45:00;17/09/2009;1;0;41;0;1;1;0;dodge;0;0;1;1;0;0;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8:45:00;17/09/2009;2;1;50;0;1;1;0;volkswagen;1;0;0;1;0;0;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8:45:00;17/09/2009;2;1;50;0;1;1;0;volkswagen;1;0;0;1;0;0;0
4007896;fresno;1;0;0;0;0;MOUNTAINVIEWAV;ACADEMYAV;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8:45:00;17/09/2009;2;1;50;0;1;1;0;volkswagen;1;0;0;1;0;0;0
4007899;sacramento;1;0;0;0;0;SUNRISEBL;HOWARDST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;17:50:00;17/09/2009;1;1;37;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4007899;sacramento;1;0;0;0;0;SUNRISEBL;HOWARDST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;17:50:00;17/09/2009;2;0;20;0;1;1;0;ford;1;0;0;1;0;1;0
4007899;sacramento;1;0;0;0;0;SUNRISEBL;HOWARDST;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;17:50:00;17/09/2009;3;1;45;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4007904;fresno;0;0;1;0;0;RT180;RT41;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;16:40:00;04/11/2009;1;1;54;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007904;fresno;0;0;1;0;0;RT180;RT41;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;16:40:00;04/11/2009;1;1;54;0;1;1;0;chevrolet;1;0;0;1;0;0;0
4007911;sacramento;1;0;0;0;0;ROSEVILLERD;TUPELODR;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;16:40:00;17/09/2009;1;1;47;0;1;1;0;chevrolet;1;0;0;1;0;1;0
4007911;sacramento;1;0;0;0;0;ROSEVILLERD;TUPELODR;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;16:40:00;17/09/2009;2;1;27;1;1;1;0;honda;1;0;0;1;0;1;0
4007915;sacramento;0;1;0;0;0;RT80;SANJUANRD;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;14:30:00;02/10/2009;1;0;58;0;1;1;0;mercedesthrubenz;1;0;0;1;0;1;0
4007915;sacramento;0;1;0;0;0;RT80;SANJUANRD;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;14:30:00;02/10/2009;2;0;41;0;1;0;0;honda;1;0;0;1;0;1;0
4007921;sandiego;0;1;0;0;0;RT8;RIBBONWOODRD;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;12:30:00;18/09/2009;1;0;20;0;1;0;0;mercury;0;0;1;1;0;2;0
4007921;sandiego;0;1;0;0;0;RT8;RIBBONWOODRD;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;12:30:00;18/09/2009;1;0;20;0;1;0;0;mercury;0;0;1;1;0;2;0
4007921;sandiego;0;1;0;0;0;RT8;RIBBONWOODRD;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;12:30:00;18/09/2009;1;0;20;0;1;0;0;mercury;0;0;1;1;0;2;0
4007921;sandiego;0;1;0;0;0;RT8;RIBBONWOODRD;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;12:30:00;18/09/2009;2;0;54;1;1;1;0;subaru;1;0;0;1;0;2;0
